movie_id,title,description,director_id,rank,year,run_time,vote,rating,revenue,meta_score
748ab0c0-dccf-4dde-b386-958a728df3b4,The Family,"The Manzoni family, a notorious mafia clan, is relocated to Normandy, France under the witness protection program, where fitting in soon becomes challenging as their old habits die hard.",692478c7-4ce0-49ad-a951-75dc46aa5731,792,2013,111,92868,6.3,36.92,42
74d7ce4f-8ac9-4de9-b89c-25aa46adac6f,Pitch Perfect,"Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition.",cc1ffdba-53a3-41d2-9d4d-c34686c3c417,292,2012,112,226631,7.2,65,66
74f0db5a-e7a6-454f-948c-df7b85c7590e,Seven Pounds,A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,e4924fbd-6e11-4858-bc0d-c5a4153646df,685,2008,123,245144,7.7,69.95,36
752977dc-392b-4ecd-ad77-e7d493cacb6d,Sucker Punch,"A young girl is institutionalized by her abusive stepfather, retreating to an alternative reality as a coping strategy, envisioning a plan to help her escape.",6afed72a-a0cd-4d42-8ac7-9d315e557290,286,2011,110,204874,6.1,36.38,33
75661d04-fdf1-4ac7-9e89-4fe2a718cb6a,Out of the Furnace,"When Rodney Baze mysteriously disappears and law enforcement doesn't follow through fast enough, his older brother, Russell, takes matters into his own hands to find justice.",5d3e79c5-f30f-440f-92b7-fff0bcbdae81,853,2013,116,88829,6.8,11.33,63
766cc003-b0f3-4a27-808a-fdb29a37f402,Eastern Promises,A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family.,3e3c4c57-c3b2-4ad4-94dc-911bf82c3ee9,659,2007,100,198006,7.7,17.11,82
769d4a8a-7b31-4160-9ff3-cb6d27ef8ef8,Lincoln,"As the War continues to rage, America's president struggles with continuing carnage on the battlefield as he fights with many inside his own cabinet on the decision to emancipate the slaves.",7dd0c25b-956e-43e3-92a2-c5818050865a,334,2012,150,207497,7.4,182.2,86
76bfb29f-3ee1-4f2f-891d-334f367e2131,Legion,"When a group of strangers at a dusty roadside diner come under attack by demonic forces, their only chance for survival lies with an archangel named Michael, who informs a pregnant waitress that her unborn child is humanity's last hope.",a3586edf-9b60-4d7d-9e36-4b837a3430aa,957,2010,100,84158,5.2,40.17,32
76c9d256-590f-4dff-95c0-47aac90ef118,Independence Day: Resurgence,"Two decades after the first Independence Day invasion, Earth is faced with a new extra-Solar threat. But will mankind's new space defenses be enough?",b236b8fe-6e4d-4d60-ac06-53a93e150302,25,2016,120,127553,5.3,103.14,32
77560817-09b1-416d-a7cb-e1831e1f7a52,Hercules,"Having endured his legendary twelve labors, Hercules, the Greek demigod, has his life as a sword-for-hire tested when the King of Thrace and his daughter seek his aid in defeating a tyrannical warlord.",626ebb65-b043-44f8-9bae-bd08874b3e35,285,2014,98,122838,6,72.66,47
77850a9b-8355-480d-8b2f-10a6cd238c8f,The Jungle Book,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",a65eb92c-0c08-4a18-bfd6-272b67f6a2d2,126,2016,106,198243,7.5,364,77
781c7dd0-a9f9-49d1-a2dc-d6a1d60b3ccc,Wanted,"A frustrated office worker learns that he is the son of a professional assassin, and that he shares his father's superhuman killing abilities.",502b7246-128f-4423-90e1-f73eecf3f38f,374,2008,110,312495,6.7,134.57,64
7836f06b-84d8-421f-ba6d-508ccd2be1ec,Clash of the Titans,"Perseus demigod, son of Zeus, battles the minions of the underworld to stop them from conquering heaven and earth.",8e206374-f38c-4d4d-b643-07e56bffb99e,576,2010,106,238206,5.8,163.19,39
78427620-56e2-4b8a-95e5-9455ad354c7b,American Gangster,"In 1970s America, a detective works to bring down the drug empire of Frank Lucas, a heroin kingpin from Manhattan, who is smuggling the drug into the country from the Far East.",cd01e9e3-9dce-47fe-8101-721050a180ec,471,2007,157,337835,7.8,130.13,76
78534bbb-03a1-4c33-a847-d4462f1e0eba,12 Years a Slave,"In the antebellum United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery.",8c53fb6d-a6d8-41b9-be75-038875c1af43,112,2013,134,486338,8.1,56.67,96
786cba69-0931-4a0e-b5f4-03eb20706695,Lady in the Water,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",80af830c-4c04-4c69-87fa-bcc038894b83,774,2006,110,82701,5.6,42.27,36
787d8114-1cff-4cf2-8139-d2f612d30f00,Inglourious Basterds,"In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.",12f8330d-bc58-476b-a410-120300bf7f31,78,2009,153,959065,8.3,120.52,69
78c81569-93bb-4035-945d-ae977a31458c,The Hunger Games: Catching Fire,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.,67de7ff2-7e20-412a-93f1-7cb1d151f18d,579,2013,146,525646,7.6,424.65,76
78fcc8e7-5fa7-4aae-a03c-adb5bde6cb93,Vincent N Roxxy,A small town loner and a rebellious punk rocker unexpectedly fall in love as they are forced on the run and soon discover violence follows them everywhere.,54966865-f2b5-4884-abc5-807195c8af1d,308,2016,110,403,5.5,,
79e0b301-66fb-4af7-9e1f-9bdd6fbf81f4,Conan the Barbarian,A vengeful barbarian warrior sets off to get his revenge on the evil warlord who attacked his village and murdered his father when he was a boy.,d7575037-479f-470e-a018-2f5422136905,759,2011,113,84893,5.2,21.27,
79ec7bc4-d52d-4725-9992-7b1a0e9d4bf8,The Heat,An uptight FBI Special Agent is paired with a foul-mouthed Boston cop to take down a ruthless drug lord.,c6b5249e-29ff-4792-a505-38ba983e18cf,664,2013,117,140151,6.6,159.58,60
7a3c0e92-36e5-4e3d-8174-4bba21675afe,Sleight,"A young street magician (Jacob Latimore) is left to care for his little sister after their parents passing, and turns to illegal activities to keep a roof over their heads. When he gets in ... See full summary »",2cd80046-6447-48f5-b0c6-00c03617869b,371,2016,89,702,6,3.85,62
7a5819ea-2a3a-4b83-884b-3f9a2185da67,Real Steel,"In the near future, robot boxing is a top sport. A struggling promoter feels he's found a champion in a discarded robot.",d7fb6da6-9e26-48bc-be24-ead710663b10,893,2011,127,264480,7.1,85.46,56
7a83458e-226b-4836-9693-3227109aee7f,Dallas Buyers Club,"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease.",9f77f1be-41e7-4322-b2b0-c19c91ad4475,333,2013,117,352801,8,27.3,84
7ab10c28-eee3-4867-852a-ba42c4b3aacf,3 Idiots,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",3b55b5a4-d62f-4836-93f7-40b813406a33,431,2009,170,238789,8.4,6.52,67
7b08b6ee-5117-4a59-98e1-26857cd37c5e,Coherence,Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead.,ddededc4-f8c9-4d28-836a-f380bdac82db,914,2013,89,66265,7.2,0.07,65
7b490ecf-5acf-4bad-a158-e8ed98fbd017,The Green Inferno,"A group of student activists travels to the Amazon to save the rain forest and soon discover that they are not alone, and that no good deed goes unpunished.",71d5591b-aa68-4e6f-85b8-be9cc5fb6cfd,528,2013,100,26461,5.4,7.19,38
7c66235c-4df5-42a1-a0a3-5e588e503ef3,The Town,"As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the FBI agent looking to bring him and his crew down.",90ddb8bc-7175-4b59-9acb-eed906d1bae6,461,2010,125,294553,7.6,92.17,74
7d261f9e-1077-4477-bfa9-35dd0ddb7ea8,The Secret Life of Pets,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",5bb2fd75-ac5e-4450-a381-23872cd4ee24,16,2016,87,120259,6.6,368.31,61
7d59f25b-3ddb-472a-9653-26ff9e50d618,Brave,"Determined to make her own path in life, Princess Merida defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.",20c76e06-75ae-4516-8433-08173277d2b5,590,2012,93,293941,7.2,237.28,69
7dd82e69-fa5a-4964-974d-4b7600189317,Sinister,Washed-up true-crime writer Ellison Oswalt finds a box of super 8 home movies that suggest the murder he is currently researching is the work of a serial killer whose work dates back to the 1960s.,d670ed5a-dbed-4533-898d-fd775c253150,563,2012,110,171169,6.8,48.06,53
7ddea471-72c8-47e1-9c16-674003791ee5,Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.",804d29d1-6542-4419-852c-ee419e80458e,168,2015,109,39723,7.3,33.31,51
7e17711b-902c-4e8a-8882-5cac2d3410ad,The imposible,The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.,debbe8f9-dd72-4b2a-adee-99d8d08f5a2f,438,2012,114,156189,7.6,19,73
7e9af757-ff19-4a71-b06c-08819dc5a155,Warm Bodies,"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.",479139ed-fb5c-4f99-a83e-ce8ae2c03644,877,2013,98,193579,6.9,66.36,59
7ea7f762-0a5d-4608-8bb4-4b1d4b5209e9,Into the Forest,"After a massive power outage, two sisters learn to survive on their own in their isolated woodland home.",8a07b9ec-d082-4115-b096-9a82a5bbef94,962,2015,101,10220,5.9,0.01,59
7eef6435-b492-48ab-bf2c-3a68336e727a,Harry Potter and the Half-Blood Prince,"As Harry Potter begins his sixth year at Hogwarts, he discovers an old book marked as ""the property of the Half-Blood Prince"" and begins to learn more about Lord Voldemort's dark past.",f06dde41-9d2d-468e-a921-125e371eab9a,474,2009,153,351059,7.5,301.96,78
7f045aba-9e26-43f2-bcd7-3ebceccb51aa,Cloverfield,A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.,8fcfeb60-eb2b-40b2-a982-18bb8df20219,493,2008,85,313803,7,80.03,64
7f7cd922-dfba-44c9-813b-df167c32217b,A Kind of Murder,"In 1960s New York, Walter Stackhouse is a successful architect married to the beautiful Clara who leads a seemingly perfect life. But his fascination with an unsolved murder leads him into a spiral of chaos as he is forced to play cat-and-mouse with a clever killer and an overambitious detective, while at the same time lusting after another woman.",42eaccf4-71a0-4746-a213-4df697d11a6f,232,2016,95,3305,5.2,0,50
8028e690-9e73-42c2-81dd-f2efe19b7fd4,Dead Awake,A young woman must save herself and her friends from an ancient evil that stalks its victims through the real-life phenomenon of sleep paralysis.,23b427fd-be44-4503-a258-b53896833ad3,28,2016,99,523,4.7,0.01,
803da455-66dd-4982-931c-c9bf5040ca5f,Anna Karenina,"In late-19th-century Russian high society, St. Petersburg aristocrat Anna Karenina enters into a life-changing affair with the dashing Count Alexei Vronsky.",66bd4884-e085-4c27-bc5f-6e3d4cdb4be3,666,2012,129,75291,6.6,12.8,63
8043da91-1576-498a-8dcf-156d51aa91a9,Carol,An aspiring photographer develops an intimate relationship with an older woman in 1950s New York.,c7a5d80c-22cf-49ef-b7a4-2d391ab9f2bd,502,2015,118,77995,7.2,0.25,95
8053574e-d0e9-4c61-9335-31a011252bed,Avengers: Age of Ultron,"When Tony Stark and Bruce Banner try to jump-start a dormant peacekeeping program called Ultron, things go horribly wrong and it's up to Earth's mightiest heroes to stop the villainous Ultron from enacting his terrible plan.",0d38d1d8-e30c-4bb7-894b-49eacf0cff20,95,2015,141,516895,7.4,458.99,66
80587ea3-d2e9-402c-a3d5-6b8a7342a523,The Boy,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive.",8cc5b261-530c-46c9-909b-f62f72311273,462,2016,97,51235,6,35.79,42
80963d4d-b876-4484-bbdc-24cbd3f82d45,Red Dawn,A group of teenagers look to save their town from an invasion of North Korean soldiers.,306b2798-81b7-46e0-b3fd-78d2d7bbad4a,873,2012,93,64584,5.4,44.8,31
80c79924-0c17-4284-bc60-537843ceca63,Coraline,"An adventurous girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.",70e0f3f3-dca7-4c51-b8ec-7a9368c4aafc,443,2009,100,156620,7.7,75.28,80
80d6052b-6eee-4740-bb0b-a7964e3260b3,Across the Universe,The music of the Beatles and the Vietnam War form the backdrop for the romance between an upper-class American girl and a poor Liverpudlian artist.,ea64d003-778d-4dd5-9d9e-2ef4324435b8,983,2007,133,95172,7.4,24.34,56
80dd71be-2c74-4e4c-8806-8821b70492c5,Fury,"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",bce96cd1-f7c6-40ff-8a5d-eb1ca0686199,241,2014,134,332234,7.6,85.71,64
80dd7628-14eb-4d92-99c0-7a3973f536eb,Couples Retreat,"A comedy centered around four couples who settle into a tropical-island resort for a vacation. While one of the couples is there to work on the marriage, the others fail to realize that participation in the resort's therapy sessions is not optional.",e4885830-c5d8-429d-959f-996d35a057c1,398,2009,113,86417,5.5,109.18,23
814e7d95-5f97-432c-a569-68d569657400,A Hologram for the King,"A failed American sales rep looks to recoup his losses by traveling to Saudi Arabia and selling his company's product to a wealthy monarch.",da5a6d8e-187f-4ad2-90c2-d69c9ae9f018,569,2016,98,26521,6.1,4.2,58
81542e16-e327-45a0-890d-d5500bd6b2a2,Notorious,"The life and death story of Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",f4c0d642-f585-41f9-87bf-00fa8880c599,915,2009,122,33007,6.7,36.84,60
818f351f-b784-4fe1-b518-edab95b3f879,Dark Places,"Libby Day was only eight years old when her family was brutally murdered in their rural Kansas farmhouse. Almost thirty years later, she reluctantly agrees to revisit the crime and uncovers the wrenching truths that led up to that tragic night.",26af835e-6828-401f-ac03-1d6c145cb938,977,2015,113,31634,6.2,,39
81a606d3-a1ed-4811-b7f4-1b03dcd6f414,Up,"Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway.",00975ecc-67c6-42c3-acb2-0851108d73c1,500,2009,96,722203,8.3,292.98,88
81c2625d-f0a2-48f8-9ee7-d5ae4222b9f3,Antichrist,"A grieving couple retreat to their cabin in the woods, hoping to repair their broken hearts and troubled marriage. But nature takes its course and things go from bad to worse.",2192b292-94f5-43ad-93d9-874acce58f9f,623,2009,108,94069,6.6,0.4,49
81dcdd9f-d7ae-4c37-934a-89ab15fda2c2,Green Room,A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.,49134c35-0f08-4c08-985a-9fc3f1b595f3,329,2015,95,62885,7,3.22,79
82223726-4d65-452b-a7bd-1ae481621df5,Rescue Dawn,"A U.S. fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.",96245e94-7957-479c-b6b9-176026200c69,797,2006,120,87887,7.3,5.48,77
82adc9d8-9e6f-4468-944d-cacb5cd5dfe1,(500) Days of Summer,"An offbeat romantic comedy about a woman who doesn't believe true love exists, and the young man who falls for her.",999606f7-26b8-4b40-8286-6bbdad6e741a,508,2009,95,398972,7.7,32.39,76
82b19a1a-a447-4d19-a0a7-dd8d142d0904,The Social Network,"Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the co-founder who was later squeezed out of the business.",4721aabe-d5ad-462a-949a-fb2d5f5aa400,325,2010,120,510100,7.7,96.92,95
83a28a18-f158-4005-adc9-a43c74d3b3ee,Transformers: Age of Extinction,"Autobots must escape sight from a bounty hunter who has taken control of the human serendipity: Unexpectedly, Optimus Prime and his remaining gang turn to a mechanic, his daughter, and her back street racing boyfriend for help.",743a4496-752f-4a1e-a7f0-04e8bd110908,127,2014,165,255483,5.7,245.43,32
83f936cb-2395-4553-ae0a-e999ea242dc8,Slither,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",a3632267-25c7-4cb2-bc80-2bf6861fb849,909,2006,95,64351,6.5,7.77,69
846a74de-09e2-4e38-8ac1-05483435bec4,Sex and the City,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,bec30eee-482a-45e6-ad3a-8d20a86d9a40,894,2008,145,102547,5.5,152.64,53
8475c371-8fd0-462c-bc6e-ad8422b094b5,Hotel Transylvania 2,"Dracula and his friends try to bring out the monster in his half human, half vampire grandson in order to keep Mavis from leaving the hotel.",b4545576-c3c3-4f80-a03a-0082a0c29186,789,2015,89,69157,6.7,169.69,44
84c422fe-57be-4531-a0a7-604451eae90d,Self/less,"A dying real estate mogul transfers his consciousness into a healthy young body, but soon finds that neither the procedure nor the company that performed it are quite what they seem.",1590f995-2e9b-4bde-82fc-2d4af1c81fc1,782,2015,117,67196,6.5,12.28,34
84ec73f8-93bc-4067-a3d6-b15c9fe4d80a,Godzilla,"The world is beset by the appearance of monstrous creatures, but one of them may be the only one who can save humanity.",790c7cb9-47e2-4e51-8af5-2ac1550d038f,529,2014,123,318058,6.4,200.66,62
853b6c50-242f-490f-be37-a2a2c660116a,Keanu,"When an L.A. drug kingpin's kitten unexpectedly enters the life of two cousins, they will have to go through gangs, hitmen and drug dealers who claim him in order to get him back.",35545f93-5ae1-49e2-941d-62301138ea3c,391,2016,100,31913,6.3,20.57,63
85494708-36b0-46d5-bde2-306acb536f28,"Let's Be Cops","Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",99056c38-a697-4b15-8311-5c1e9e46ab76,984,2014,104,112729,6.5,82.39,30
85886ad6-7d06-4e26-96f3-1fa1e4470830,Deepwater Horizon,"A dramatization of the April 2010 disaster, when the offshore drilling rig Deepwater Horizon exploded and created the worst oil spill in U.S. history.",bb310521-9394-48a3-af3f-37928476c83d,70,2016,107,89849,7.2,61.28,68
859bfd6b-3d2e-4316-870e-65a701856b76,Mechanic: Resurrection,"Arthur Bishop thought he had put his murderous past behind him, until his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best: make them look like accidents.",ffbd2392-11fc-488c-8e24-8f931b9c0546,415,2016,98,48161,5.6,21.2,38
85e31809-0458-4bda-a4c2-0fc16ea60f60,Perfetti sconosciuti,"Seven long-time friends get together for a dinner. When they decide to share with each other the content of every text message, email and phone call they receive, many secrets start to unveil and the equilibrium trembles.",5e423dc1-f50d-464f-bc46-33983e5ebc7d,484,2016,97,17584,7.7,,43
86016b09-f9de-43e0-b4b6-b52f30eee50f,The Grand Budapest Hotel,"The adventures of Gustave H, a legendary concierge at a famous hotel from the fictional Republic of Zubrowka between the first and second World Wars, and Zero Moustafa, the lobby boy who becomes his most trusted friend.",7e8d16f1-e2b1-438d-a7f0-c27c71465ec0,239,2014,99,530881,8.1,59.07,88
865a13fb-0fec-4835-a8bc-87adcf8a3bf8,50/50,"Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease.",479139ed-fb5c-4f99-a83e-ce8ae2c03644,890,2011,100,281625,7.7,34.96,72
865bf9dc-a955-4b06-8b67-e74be7ca4961,Sicario,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.,ec8025ca-bf46-413d-b95b-ac8ffd489193,154,2015,121,243230,7.6,46.88,82
86652b62-fa60-4a85-a8a2-7420e1dd66c6,Max Steel,"The adventures of teenager Max McGrath and his alien companion, Steel, who must harness and combine their tremendous new powers to evolve into the turbo-charged superhero Max Steel.",1c396f45-8fc5-4dca-b157-b2a5509b3f0d,788,2016,92,11555,4.6,3.77,22
867579c9-970c-46fb-a396-f8f3a1e85a74,1408,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",6e8647ff-aa48-4f1a-8068-fcd8100ae957,805,2007,104,221073,6.8,71.98,64
87041b4b-35f3-4058-8c12-abc0ce67ef19,Riddick,"Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past.",058b1148-77d6-46de-af1d-711575bea6cc,945,2013,119,132098,6.4,42,49
87196db8-8041-4c19-a6f4-1445445d78eb,Crawlspace,A thriller centered around a widower who moves into a seemingly perfect new home with his daughter and new wife.,d25af844-0854-49c8-96b8-c9e5d06587b0,826,2016,88,1427,5.3,,25
8737bb9b-7567-4c8f-8edd-06ae22fbb580,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy who puts them and everything the Federation stands for to the test.",d6f65830-9c47-4b7e-a570-b2f5567b5e6d,49,2016,122,164567,7.1,158.8,68
876a9739-85d9-4830-b378-ee81e82b3f5c,The Assassination of Jesse James by the Coward Robert Ford,"Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.",b6cbc41f-7c69-4fb5-a9ca-52097d0f66b3,614,2007,160,143564,7.5,3.9,68
87745459-aa86-4506-97b7-ecf2d65e354e,The Ticket,A blind man who regains his vision finds himself becoming metaphorically blinded by his obsession for the superficial.,60f0ba00-3b33-49bc-8baf-e1a0def70e0c,933,2016,97,924,5.4,,52
87cca38c-dacd-4ac9-968c-4f31046492a0,Srpski film,"An aging porn star agrees to participate in an ""art film"" in order to make a clean break from the business, only to discover that he has been drafted into making a pedophilia and necrophilia themed snuff film.",c394d8fa-e963-45fa-871e-3427747f12d7,429,2010,104,43648,5.2,,55
88155b53-f636-4152-aa36-01eb063f48ef,Goksung,A stranger arrives in a little village and soon after a mysterious sickness starts spreading. A policeman is drawn into the incident and is forced to solve the mystery in order to save his daughter.,4071952b-6da5-42cb-85d1-ebecf3fd5838,916,2016,156,17962,7.5,0.79,81
881fdee6-98a4-4a36-bb91-fdf63904a89c,300: Rise of an Empire,"Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.",cac6c04a-fe49-4fbe-9031-66906ff6ef6a,424,2014,102,237887,6.2,106.37,48
88b110eb-7882-4bd2-a45d-04eb8b1517a4,A Walk Among the Tombstones,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,1ec0554b-1886-44f2-bf17-0dbab144fc30,799,2014,114,93883,6.5,25.98,57
88d7c608-07e9-4209-9bbd-554261218acc,Friends with Benefits,"A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.",7e18fb1a-86d8-4571-be17-ccf509f38ab1,727,2011,109,286543,6.6,55.8,63
894ac948-3cad-481a-8603-767b4ab8655c,Sleeping with Other People,"A good-natured womanizer and a serial cheater form a platonic relationship that helps reform them in ways, while a mutual attraction sets in.",ffbaa5ca-df09-4d4b-bf31-7c49c1a310e1,901,2015,101,27730,6.5,0.81,64
89b79b22-460b-49f1-93b6-7bd1294d637a,Trust,A teenage girl is targeted by an online sexual predator.,9d490654-ec1f-4fca-b8f3-3994bc4a6617,525,2010,106,36043,7,0.06,60
89f51e8b-337c-4596-9643-e18c40f48500,Me Before You,"A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.",dad37f9f-9efb-462e-9aaa-a0b23894d522,58,2016,106,113322,7.4,56.23,51
8a04c92f-b72a-4b61-86f3-d2f7d6ca4703,"The Huntsman: Winter's War","Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna.",b2cec236-67e1-46a5-bffe-914c1e7249e0,235,2016,114,66766,6.1,47.95,35
8a8f05cf-7bae-4252-9666-bc048638cc32,Step Brothers,Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,43ceb63c-b598-404b-ae30-956aa865dc32,361,2008,98,223065,6.9,100.47,51
8aa204a0-73dc-4d55-85c9-59380f3957e1,Guardians of the Galaxy,A group of intergalactic criminals are forced to work together to stop a fanatical warrior from taking control of the universe.,a3632267-25c7-4cb2-bc80-2bf6861fb849,1,2014,121,757074,8.1,333.13,76
8aedaafe-a17e-48a4-bc4e-cf192b3e36f9,Life as We Know It,Two single adults become caregivers to an orphaned girl when their mutual best friends die in an accident.,3fc1779c-56d2-49bb-9fb7-cd7b406014a2,875,2010,114,101301,6.6,53.36,39
8b2e4ff5-63a6-4b51-b2ce-9f6c005af8c4,Captain America: Civil War,"Political interference in the Avengers' activities causes a rift between former allies Captain America and Iron Man.",a807dec6-2c09-42b7-b263-7c71e2bca96b,36,2016,147,411656,7.9,408.08,75
8b520e15-b8c1-4e48-9944-22c67ddd8721,Carrie,"A shy girl, outcasted by her peers and sheltered by her religious mother, unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",5bf273cb-6b6f-4863-bc92-6d7c8f7b7662,450,2013,100,113272,5.9,35.27,53
8b9b6975-6c75-42e3-9658-627f7afd7cb7,Hunger,Irish republican Bobby Sands leads the inmates of a Northern Irish prison in a hunger strike.,8c53fb6d-a6d8-41b9-be75-038875c1af43,687,2008,96,54486,7.6,0.15,82
8ba0400b-f6ec-4280-8c06-c189c13b60e2,Kick-Ass 2,"Following Kick-Ass' heroics, other citizens are inspired to become masked crusaders. But the Red Mist leads his own group of evil supervillains to kill Kick-Ass and destroy everything for which he stands.",6413a035-188b-43f4-ae43-41e92bab99f4,439,2013,103,214825,6.6,28.75,41
8bb6673a-ffe5-4d0c-bbdb-05d7ccb61b3b,Insidious,A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,98bf7518-b38a-490c-979a-a9eb42688894,653,2010,103,219916,6.8,53.99,52
8c2eaa42-a650-4735-b05c-56a8c89b9987,Burnt,"Adam Jones (Bradley Cooper) is a chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",b8d7e299-61ca-4697-b115-a1e07c58f88e,647,2015,101,76469,6.6,13.65,42
8c9288b0-53fa-42c5-9d2b-023169abf6b0,Collide,"An American backpacker gets involved with a ring of drug smugglers as their driver, though he winds up on the run from his employers across Cologne high-speed Autobahn.",3478c075-013b-4944-8873-20225a21ffec,376,2016,99,7583,5.7,2.2,33
8cdacdb8-396d-4b42-a8ff-917b5743e101,Superbad,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,bc772023-908a-4ed6-b26d-3eaf7a3d7944,149,2007,113,442082,7.6,121.46,76
8d1b1ec3-71af-4c43-ae38-a2a46a075b84,Magic Mike XXL,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",36324591-0c65-42ba-afc5-1639fc69e8f7,515,2015,115,42506,5.7,,60
8d92a775-a49e-4949-988b-f2d8c7ba5372,Moonlight,"A chronicle of the childhood, adolescence and burgeoning adulthood of a young, African-American, gay man growing up in a rough neighborhood of Miami.",b11e2546-8864-4dfd-aaaf-ca650c108386,42,2016,111,135095,7.5,27.85,99
8dbbe058-1c81-42d3-8792-af15490fc44c,The Hobbit: The Desolation of Smaug,"The dwarves, along with Bilbo Baggins and Gandalf the Grey, continue their quest to reclaim Erebor, their homeland, from Smaug. Bilbo Baggins is in possession of a mysterious and magical ring.",72ae285d-9e67-475a-8188-a2610c2e1b14,519,2013,161,513744,7.9,258.36,66
